trk_id,str_to_translate,context,fr_FR," es_ES"," it_IT"," de_DE",LOCK
343125,"{J} I gain [FLEETING_CHAR]. (If I would be sent to Reserve, discard me instead.)",BR_Common_BravosTracer;BR_Rare_BravosTracer,"{J} Je gagne [FLEETING_CHAR]. (Si je devais être envoyée en Réserve, défaussez-moi à la place.)","{J} Gano [FLEETING_CHAR]. (Si fuese a ir a la reserva, en vez de eso, descártame.)","{J} Ottengo [FLEETING_CHAR]. (Se sto per finire nella Riserva, scartami invece.)","{J} Ich erhalte [FLEETING_CHAR]. (Wenn ich in die Reserve geschickt werden soll, lege mich stattdessen ab.)",1
343144,"{J} I gain three Kelon counters.  At Noon — You may pay {1} and spend one of my Kelon counters to create a [BRASSBUG] Robot token in target Expedition.",AX_Common_BrassbugHub,"{J} Je gagne trois compteurs Kelon.  À Midi — Vous pouvez payer {1} et dépenser un de mes compteurs Kelon pour créer un jeton Robot [BRASSBUG] dans l'Expédition ciblée.","{J} Gano 3 contadores de kelón.  Al mediodía, puedes pagar {1} y gastar 1 de mis contadores de kelón para crear 1 ficha de robot [BRASSBUG] en una expedición objetivo.","{J} Ottengo tre segnalini Kelon.  A mezzogiorno — Puoi pagare {1} e spendere uno dei miei segnalini Kelon per creare una pedina Robot [BRASSBUG] nella spedizione bersaglio.","{J} Ich erhalte drei Kelon-Zähler.  Zum Mittag — Du darfst {1} bezahlen und einen meiner Kelon-Zähler ausgeben, um eine [BRASSBUG]-Robotermarke in einer Expedition deiner Wahl zu erschaffen.",1
339739,"{J} If you control three or more other Characters, I gain #3 boosts$[BB]#. (Cards in Reserve are not controlled.)",OD_Rare_KakobaLegionCommander,"{J} Si vous contrôlez au moins trois autres Personnages, je gagne #3 boosts$[BB]#. (Les cartes en Réserve ne sont pas contrôlées.)","{J} Si controlas 3 personajes (sin contar este) o más, gano #3 potenciadores$[BB]#. (Las cartas de tu reserva no las controla nadie).","{J} Se controlli altri tre o più personaggi, ottengo #3 rinforzi$[BB]#. (Le carte nella Riserva non sono controllate.)","{J} Wenn du mindestens drei andere Charaktere kontrollierst, erhalte ich #3 Verstärkungen$[BB]#. (Karten in der Reserve werden nicht kontrolliert.)",1
336485,"{J} If you control three or more other Characters, I gain 2 boosts$[BB]. (Cards in Reserve are not controlled.)",OD_Common_KakobaLegionCommander,"{J} Si vous contrôlez au moins trois autres Personnages, je gagne 2 boosts$[BB]. (Les cartes en Réserve ne sont pas contrôlées.)","{J} Si controlas 3 personajes (sin contar este) o más, gano 2 potenciadores$[BB]. (Las cartas de tu reserva no las controla nadie).","{J} Se controlli altri tre o più personaggi, ottengo 2 rinforzi$[BB]. (Le carte nella Riserva non sono controllate.)","{J} Wenn du mindestens drei andere Charaktere kontrollierst, erhalte ich 2 Verstärkungen$[BB]. (Karten in der Reserve werden nicht kontrolliert.)",1
339761,"{J} If you control two or more Landmarks, I gain #2 boosts$[BB]#. (Cards in Reserve are not controlled.)",AX_Rare_ThreeLittlePigs,"{J} Si vous contrôlez au moins deux Repères, je gagne #2 boosts$[BB]#. (Les cartes en Réserve ne sont pas contrôlées.)","{J} Si controlas 2 hitos o más, gano #2 potenciadores$[BB]#. (Las cartas de tu reserva no las controla nadie).","{J} Se controlli due o più fulcri, ottengo #2 rinforzi$[BB]#. (Le carte nella Riserva non sono controllate.)","{J} Wenn du mindestens zwei Wahrzeichen kontrollierst, erhalte ich #2 Verstärkungen$[BB]#. (Karten in der Reserve werden nicht kontrolliert.)",1
339757,"{J} If you control two or more Landmarks, I gain 1 boost$[BB]. (Cards in Reserve are not controlled.)",AX_Common_ThreeLittlePigs,"{J} Si vous contrôlez au moins deux Repères, je gagne 1 boost$[BB]. (Les cartes en Réserve ne sont pas contrôlées.)","{J} Si controlas 2 hitos o más, gano 1 potenciador$[BB]. (Las cartas de tu reserva no las controla nadie).","{J} Se controlli due o più fulcri, ottengo 1 rinforzo$[BB]. (Le carte nella Riserva non sono controllate.)","{J} Wenn du mindestens zwei Wahrzeichen kontrollierst, erhalte ich 1 Verstärkung$[BB]. (Karten in der Reserve werden nicht kontrolliert.)",1
343104,"{J} If you control two or more Plants, I gain 2 boosts$[BB]. (Cards in Reserve are not controlled.)",MU_Common_YongSuVerdantWeaver;MU_Rare_YongSuVerdantWeaver,"{J} Si vous contrôlez au moins deux Plantes, je gagne 2 boosts$[BB]. (Les cartes en Réserve ne sont pas contrôlées.)","{J} Si controlas 2 plantas o más, gano 2 potenciadores$[BB]. (Las cartas en la reserva no están controladas).","{J} Se controlli due o più Piante, ottengo 2 rinforzi$[BB]. (Le carte nella Riserva non sono controllate.)","{J} Wenn du mindestens zwei Pflanzen kontrollierst, erhalte ich 2 Verstärkungen$[BB]. (Karten in der Reserve werden nicht kontrolliert.)",1
339743,"{J} Roll a die. On a 4 or higher, I gain #3 boosts#. Otherwise, I gain 1 boost$[BB].",LY_Rare_OuroborosTrickster,"{J} Lancez un dé. Sur 4 ou plus, je gagne #3 boosts#. Sinon, je gagne 1 boost$[BB].","{J} Tira un dado. Si sacas 4 o más, gano #3# potenciadores. De lo contrario, gano 1 potenciador$[BB].","{J} Lancia un dado. Se il risultato è pari o superiore a 4, ottengo #3 rinforzi#. Altrimenti, ottengo 1 rinforzo$[BB].","{J} Würfle einmal. Bei einer 4 oder höher erhalte ich #3 Verstärkungen#. Andernfalls erhalte ich 1 Verstärkung$[BB].",1
336522,"{J} Roll a die. On a 4 or higher, I gain $[ANCHORED]. Otherwise, I gain 3 boosts$[BB].",LY_Common_Asmodeus;LY_Rare_Asmodeus,"{J} Lancez un dé. Sur 4 ou plus, je gagne $[ANCHORED]. Sinon, je gagne 3 boosts.","{J} Tira un dado. Si sacas 4 o más, gano $[ANCHORED]. De lo contrario, gano 3 potenciadores$[BB].","{J} Lancia un dado. Se il risultato è pari o superiore a 4, ottengo $[ANCHORED]. Altrimenti, ottengo 3 rinforzi$[BB].","{J} Würfle einmal. Bei einer 4 oder höher erhalte ich $[ANCHORED]. Andernfalls erhalte ich 3 Verstärkungen$[BB].",1
336547,"{J} Roll a die. On a 4 or higher, I gain 2 boosts. Otherwise, I gain 1 boost$[BB].",LY_Common_OuroborosTrickster,"{J} Lancez un dé. Sur 4 ou plus, je gagne 2 boosts. Sinon, je gagne 1 boost$[BB].","{J} Tira un dado. Si sacas 4 o más, gano 2 potenciadores. De lo contrario, gano 1 potenciador$[BB].","{J} Lancia un dado. Se il risultato è pari o superiore a 4, ottengo 2 rinforzi. Altrimenti, ottengo 1 rinforzo$[BB].","{J} Würfle einmal. Bei einer 4 oder höher erhalte ich 2 Verstärkungen. Andernfalls erhalte ich 1 Verstärkung$[BB].",1
340307,"{R} #Create two [ORDIS_RECRUIT] Soldier tokens in my Expedition.#",OD_Rare_Ratatoskr,"{R} #Créez deux jetons Soldat [ORDIS_RECRUIT] dans mon Expédition.#","{R} #Crea 2 fichas de soldado [ORDIS_RECRUIT] en mi expedición.#","{R} #Crea due pedine Soldato [ORDIS_RECRUIT] nella mia spedizione.#","{R} #Erschaffe zwei [ORDIS_RECRUIT]-Soldatenmarken in meiner Expedition.#",1
336607,"{R} $[RESUPPLY].",AX_Common_AxiomSalvager,"{R} $[RESUPPLY].","{R} $[RESUPPLY].","{R} $[RESUPPLY].","{R} $[RESUPPLY].",1
336621,"{R} Create a [BRASSBUG] Robot token in target Expedition.",AX_Common_FoundryArmorer,"{R} Créez un jeton Robot [BRASSBUG] dans l'Expédition ciblée.","{R} Crea 1 ficha de robot [BRASSBUG] en una expedición objetivo.","{R} Crea una pedina Robot [BRASSBUG] nella spedizione bersaglio.","{R} Erschaffe eine [BRASSBUG]-Robotermarke in einer Expedition deiner Wahl.",1
339750,"{R} I gain #3 boosts$[BB]#.",BR_Rare_Ratatoskr,"{R} Je gagne #3 boosts$[BB]#.","{R} Gano #3 potenciadores$[BB]#.","{R} Ottengo #3 rinforzi[BB]#.","{R} Ich erhalte #3 Verstärkungen$[BB]#.",1
339751,"{R} I gain 2 boosts$[BB] #and lose [FLEETING_CHAR]#.",BR_Rare_SunWukong,"{R} Je gagne 2 boosts$[BB] #et je perds [FLEETING_CHAR]#.","{R} Gano 2 potenciadores$[BB] #y pierdo [FLEETING_CHAR]#.","{R} Ottengo 2 rinforzi$[BB] #e perdo [FLEETING_CHAR]#.","{R} Ich erhalte 2 Verstärkungen$[BB] #und verliere [FLEETING_CHAR]#.",1
336569,"{R} I gain 2 boosts$[BB].",BR_Common_HavenTrainee;BR_Common_Ratatoskr;BR_Common_SunWukong,"{R} Je gagne 2 boosts$[BB].","{R} Gano 2 potenciadores$[BB].","{R} Ottengo 2 rinforzi$[BB].","{R} Ich erhalte 2 Verstärkungen$[BB].",1
336627,"{R} You may activate the {j} triggers of target Permanent you control.",AX_Common_Frankenstein,"{R} Vous pouvez activer les déclencheurs {j} du Permanent ciblé que vous contrôlez.","{R} Puedes activar los efectos disparados {j} de un permanente objetivo que controles.","{R} Puoi attivare gli inneschi {j} di un permanente bersaglio che controlli.","{R} Du darfst die {j} Auslöser einer bleibenden Karte deiner Wahl aktivieren, die du kontrollierst.",1
336465,"{T} : $[AFTER_YOU]. You can only activate this if you are the first player.",YZ_Common_AkeshaTaru,"{T} : $[AFTER_YOU]. Vous pouvez seulement activer cela si vous êtes le premier joueur.","{T}: $[AFTER_YOU]. Solo puedes activar esto si eres el primer jugador.","{T} : $[AFTER_YOU]. Puoi attivare questa azione solo se sei il primo giocatore.","{T} : $[AFTER_YOU]. Du kannst dies nur aktivieren, falls du der erste Spieler bist.",1
336633,"{T} : I gain two Kelon counters.  {T}, Spend one of my Kelon counters: the next Character you play this turn gains 1 boost$[BB].",AX_Common_KelonCylinder,"{T} : Je gagne deux compteurs Kelon.  {T}, Dépensez un de mes compteurs Kelon : le prochain Personnage que vous jouez ce tour gagne 1 boost$[BB].","{T} Gano 2 contadores de kelón.  {T}: Gasta 1 de mis contadores de kelón para que el siguiente personaje que juegues este turno gane 1 potenciador$[BB].","{T} : Ottengo due segnalini Kelon.  {T}, Spendi uno dei miei segnalini Kelon: il prossimo personaggio che giochi in questo turno ottiene 1 rinforzo$[BB].","{T} : Ich erhalte zwei Kelon-Zähler.  {T} : Gib einen meiner Kelon-Zähler aus: Der nächste Charakter, den du in dieser Runde spielst, erhält 1 Verstärkung$[BB].",1
343118,"{T} : Target a Character you control, then roll a die. On a:  • 6+, it gains [ANCHORED]. (During Rest, it doesn't go to Reserve and it loses Anchored.)  • 2-5, it gains 1 boost$[BB].  • 1, send it to Reserve.",LY_Common_NevenkaBlotch,"{T} : Ciblez un Personnage que vous contrôlez, puis lancez un dé. Sur :  • 6+, il gagne [ANCHORED]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)  • 2-5, il gagne 1 boost$[BB].  • 1, envoyez-le en Réserve.","{T} : Ciblez un Personnage que vous contrôlez, puis lancez un dé. Sur :  • 6+, il gagne [ANCHORED]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)  • 2-5, il gagne 1 boost$[BB].  • 1, envoyez-le en Réserve.","{T} : Ciblez un Personnage que vous contrôlez, puis lancez un dé. Sur :  • 6+, il gagne [ANCHORED]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)  • 2-5, il gagne 1 boost$[BB].  • 1, envoyez-le en Réserve.","{T} : Ciblez un Personnage que vous contrôlez, puis lancez un dé. Sur :  • 6+, il gagne [ANCHORED]. (Au Repos, il ne va pas en Réserve et il perd Ancré.)  • 2-5, il gagne 1 boost$[BB].  • 1, envoyez-le en Réserve.",1
